0.11D+08                                              +-  H  He C  O  S  G    
 JSPACE =            1
 309 H2PO+       1  2  0  0  0  1  0  0  0  0  0  0  1  0  0.30338081D-15
 310 H2SiO+      1  2  0  0  0  1  1  0  0  0  0  0  0  0  0.19121642D-15
 311 HOCO+       1  1  0  1  0  2  0  0  0  0  0  0  0  0  0.21109729D-11
 312 HNCO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0.99927994D-19
 313 HSiO2+      1  1  0  0  0  2  1  0  0  0  0  0  0  0  0.10172067D-13
 314 HSO2+       1  1  0  0  0  2  0  1  0  0  0  0  0  0  0.25463823D-11
 315 NaH2O+      1  2  0  0  0  1  0  0  0  1  0  0  0  0  0.84457194D-15
 316 NH3+        1  3  0  0  1  0  0  0  0  0  0  0  0  0  0.27342507D-11
 317 PC2H+       1  1  0  2  0  0  0  0  0  0  0  0  1  0  0.13257505D-16
 318 PH3+        1  3  0  0  0  0  0  0  0  0  0  0  1  0  0.73432861D-15
 319 PNH2+       1  2  0  0  1  0  0  0  0  0  0  0  1  0  0.18241930D-15
 320 SiC2H+      1  1  0  2  0  0  1  0  0  0  0  0  0  0  0.85972075D-14
 321 l-SiC3+     1  0  0  3  0  0  1  0  0  0  0  0  0  0  0.23385967D-14
 322 SiH3+       1  3  0  0  0  0  1  0  0  0  0  0  0  0  0.84493347D-15
 323 SiNCH+      1  1  0  1  1  0  1  0  0  0  0  0  0  0  0.45316512D-17
 324 HSiNH+      1  2  0  0  1  0  1  0  0  0  0  0  0  0  0.88284991D-12
 325 HN2O+       1  1  0  0  2  1  0  0  0  0  0  0  0  0  0.17564997D-14
 326 C2H3+       1  3  0  2  0  0  0  0  0  0  0  0  0  0  0.10865777D-11
 327 c-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0.35995277D-13
 328 l-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0.32412943D-13
 329 C4H+        1  1  0  4  0  0  0  0  0  0  0  0  0  0  0.27268554D-16
 330 C5+         1  0  0  5  0  0  0  0  0  0  0  0  0  0  0.17141812D-18
 331 HC3O+       1  1  0  3  0  1  0  0  0  0  0  0  0  0  0.27213827D-13
 332 C4H-       -1  1  0  4  0  0  0  0  0  0  0  0  0  0  0.50121175D-14
 333 C5-        -1  0  0  5  0  0  0  0  0  0  0  0  0  0  0.94478755D-15
 334 NH4+        1  4  0  0  1  0  0  0  0  0  0  0  0  0  0.20403074D-10
 335 H3CS+       1  3  0  1  0  0  0  1  0  0  0  0  0  0  0.98893098D-13
 336 H2COH+      1  3  0  1  0  1  0  0  0  0  0  0  0  0  0.11654369D-11
 337 H3S2+       1  3  0  0  0  0  0  2  0  0  0  0  0  0  0.39932128D-15
 338 HC3S+       1  1  0  3  0  0  0  1  0  0  0  0  0  0  0.17003556D-13
 339 PC3H+       1  1  0  3  0  0  0  0  0  0  0  0  1  0  0.40289712D-18
 340 PCH3+       1  3  0  1  0  0  0  0  0  0  0  0  1  0  0.28339684D-16
 341 PNH3+       1  3  0  0  1  0  0  0  0  0  0  0  1  0  0.35307377D-16
 342 SiC2H2+     1  2  0  2  0  0  1  0  0  0  0  0  0  0  0.17014585D-13
 343 SiC3H+      1  1  0  3  0  0  1  0  0  0  0  0  0  0  0.23571588D-14
 344 SiC4+       1  0  0  4  0  0  1  0  0  0  0  0  0  0  0.49368221D-17
 345 SiCH3+      1  3  0  1  0  0  1  0  0  0  0  0  0  0  0.30389913D-16
 346 SiH4+       1  4  0  0  0  0  1  0  0  0  0  0  0  0  0.92424642D-25
 347 CH2CN+      1  2  0  2  1  0  0  0  0  0  0  0  0  0  0.21719323D-13
 348 H2CCO+      1  2  0  2  0  1  0  0  0  0  0  0  0  0  0.14136809D-12
 349 HC3N+       1  1  0  3  1  0  0  0  0  0  0  0  0  0  0.22530422D-16
 350 C4N+        1  0  0  4  1  0  0  0  0  0  0  0  0  0  0.64269169D-19
 351 C4P+        1  0  0  4  0  0  0  0  0  0  0  0  1  0  0.33042220D-21
 352 C4S+        1  0  0  4  0  0  0  1  0  0  0  0  0  0  0.24369940D-16
 353 HCOOH+      1  2  0  1  0  2  0  0  0  0  0  0  0  0  0.88082427D-13
 354 CH4+        1  4  0  1  0  0  0  0  0  0  0  0  0  0  0.19302896D-14
 355 H3SiO+      1  3  0  0  0  1  1  0  0  0  0  0  0  0  0.22926318D-17
 356 PC2H2+      1  2  0  2  0  0  0  0  0  0  0  0  1  0  0.49848389D-17
 357 C6+         1  0  0  6  0  0  0  0  0  0  0  0  0  0  0.10162167D-19
 358 HC4N+       1  1  0  4  1  0  0  0  0  0  0  0  0  0  0.17289017D-21
 359 C5H-       -1  1  0  5  0  0  0  0  0  0  0  0  0  0  0.38834437D-15
 360 C6-        -1  0  0  6  0  0  0  0  0  0  0  0  0  0  0.46491093D-17
 361 CH3CO+      1  3  0  2  0  1  0  0  0  0  0  0  0  0  0.99650622D-12
 362 C2H4+       1  4  0  2  0  0  0  0  0  0  0  0  0  0  0.41121845D-12
 363 HC3NH+      1  2  0  3  1  0  0  0  0  0  0  0  0  0  0.10890530D-13
 364 HC4S+       1  1  0  4  0  0  0  1  0  0  0  0  0  0  0.17486424D-15
 365 CH5+        1  5  0  1  0  0  0  0  0  0  0  0  0  0  0.26180672D-11
 366 C4H2+       1  2  0  4  0  0  0  0  0  0  0  0  0  0  0.43272904D-13
 367 C5H+        1  1  0  5  0  0  0  0  0  0  0  0  0  0  0.82959635D-15
 368 CH3CN+      1  3  0  2  1  0  0  0  0  0  0  0  0  0  0.96098786D-15
 369 c-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0.19931015D-12
 370 l-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0.19608094D-12
 371 C5N+        1  0  0  5  1  0  0  0  0  0  0  0  0  0  0.34529767D-21
 372 CH3O2+      1  3  0  1  0  2  0  0  0  0  0  0  0  0  0.23561980D-11
 373 CH2NH2+     1  4  0  1  1  0  0  0  0  0  0  0  0  0  0.83694419D-13
 374 CH3OH+      1  4  0  1  0  1  0  0  0  0  0  0  0  0  0.16131805D-18
 375 H2C3O+      1  2  0  3  0  1  0  0  0  0  0  0  0  0  0.60572948D-16
 376 HC2NCH+     1  2  0  3  1  0  0  0  0  0  0  0  0  0  0.12240981D-14
 377 HC4O+       1  1  0  4  0  1  0  0  0  0  0  0  0  0  0.44162999D-14
 378 NH2CNH+     1  3  0  1  2  0  0  0  0  0  0  0  0  0  0.00000000D+00
 379 PC2H3+      1  3  0  2  0  0  0  0  0  0  0  0  1  0  0.11640728D-18
 380 PC4H+       1  1  0  4  0  0  0  0  0  0  0  0  1  0  0.19478527D-18
 381 PCH4+       1  4  0  1  0  0  0  0  0  0  0  0  1  0  0.14268923D-17
 382 SiC2H3+     1  3  0  2  0  0  1  0  0  0  0  0  0  0  0.23719765D-14
 383 SiC3H2+     1  2  0  3  0  0  1  0  0  0  0  0  0  0  0.63152697D-17
 384 SiC4H+      1  1  0  4  0  0  1  0  0  0  0  0  0  0  0.91501771D-19
 385 SiCH4+      1  4  0  1  0  0  1  0  0  0  0  0  0  0  0.31819691D-16
 386 SiH5+       1  5  0  0  0  0  1  0  0  0  0  0  0  0  0.95412961D-19
 387 C7+         1  0  0  7  0  0  0  0  0  0  0  0  0  0  0.78668110D-22
 388 H2C4N+      1  2  0  4  1  0  0  0  0  0  0  0  0  0  0.25759074D-21
 389 C6H-       -1  1  0  6  0  0  0  0  0  0  0  0  0  0  0.85722758D-17
 390 C7-        -1  0  0  7  0  0  0  0  0  0  0  0  0  0  0.12144132D-18
 391 C4H3+       1  3  0  4  0  0  0  0  0  0  0  0  0  0  0.94276865D-14
 392 C5H2+       1  2  0  5  0  0  0  0  0  0  0  0  0  0  0.64837046D-17
 393 CH3CNH+     1  4  0  2  1  0  0  0  0  0  0  0  0  0  0.40726357D-13
 394 C2H4O+      1  4  0  2  0  1  0  0  0  0  0  0  0  0  0.20524742D-15
 395 C2H5+       1  5  0  2  0  0  0  0  0  0  0  0  0  0  0.18441712D-13
 396 C3H3N+      1  3  0  3  1  0  0  0  0  0  0  0  0  0  0.10795175D-16
 397 C3H4+       1  4  0  3  0  0  0  0  0  0  0  0  0  0  0.49545148D-17
 398 HC5N+       1  1  0  5  1  0  0  0  0  0  0  0  0  0  0.15289170D-18
 399 C6H+        1  1  0  6  0  0  0  0  0  0  0  0  0  0  0.40970811D-18
 400 CH3NH2+     1  5  0  1  1  0  0  0  0  0  0  0  0  0  0.16933395D-13
 401 CH3OH2+     1  5  0  1  0  1  0  0  0  0  0  0  0  0  0.16882913D-16
 402 H3C3O+      1  3  0  3  0  1  0  0  0  0  0  0  0  0  0.39915690D-13
 403 NH2CH2O+    1  4  0  1  1  1  0  0  0  0  0  0  0  0  0.20764736D-15
 404 PC2H4+      1  4  0  2  0  0  0  0  0  0  0  0  1  0  0.19568384D-20
 405 PC4H2+      1  2  0  4  0  0  0  0  0  0  0  0  1  0  0.23828727D-20
 406 HC5O+       1  1  0  5  0  1  0  0  0  0  0  0  0  0  0.91301103D-16
 407 C6N+        1  0  0  6  1  0  0  0  0  0  0  0  0  0  0.85714311D-22
 408 H2C5N+      1  2  0  5  1  0  0  0  0  0  0  0  0  0  0.23540723D-17
 409 C8+         1  0  0  8  0  0  0  0  0  0  0  0  0  0  0.91086015D-22
 410 C7H-       -1  1  0  7  0  0  0  0  0  0  0  0  0  0  0.66427797D-18
 411 C8-        -1  0  0  8  0  0  0  0  0  0  0  0  0  0  0.18927886D-19
 412 C5H3+       1  3  0  5  0  0  0  0  0  0  0  0  0  0  0.27353272D-16
 413 C3H5+       1  5  0  3  0  0  0  0  0  0  0  0  0  0  0.93668489D-15
 414 C6H2+       1  2  0  6  0  0  0  0  0  0  0  0  0  0  0.30974868D-17
 415 C7H+        1  1  0  7  0  0  0  0  0  0  0  0  0  0  0.72924950D-19
 416 CH3CHOH+    1  5  0  2  0  1  0  0  0  0  0  0  0  0  0.83721512D-15
 417 C2H6+       1  6  0  2  0  0  0  0  0  0  0  0  0  0  0.25107513D-19
 418 C3H3NH+     1  4  0  3  1  0  0  0  0  0  0  0  0  0  0.42814921D-17
 419 C4H4+       1  4  0  4  0  0  0  0  0  0  0  0  0  0  0.23280139D-17
 420 C7N+        1  0  0  7  1  0  0  0  0  0  0  0  0  0  0.30353093D-25
 421 CH3NH3+     1  6  0  1  1  0  0  0  0  0  0  0  0  0  0.18339429D-12
 422 COOCH4+     1  4  0  2  0  2  0  0  0  0  0  0  0  0  0.10357662D-20
 423 H3C4N+      1  3  0  4  1  0  0  0  0  0  0  0  0  0  0.25757509D-21
 424 HC6N+       1  1  0  6  1  0  0  0  0  0  0  0  0  0  0.10305683D-24
 425 C9+         1  0  0  9  0  0  0  0  0  0  0  0  0  0  0.12781045D-23
 426 C8H-       -1  1  0  8  0  0  0  0  0  0  0  0  0  0  0.27046463D-19
 427 C9-        -1  0  0  9  0  0  0  0  0  0  0  0  0  0  0.34733703D-21
 428 C4H5+       1  5  0  4  0  0  0  0  0  0  0  0  0  0  0.14873239D-16
 429 C6H3+       1  3  0  6  0  0  0  0  0  0  0  0  0  0  0.14498939D-17
 430 C7H2+       1  2  0  7  0  0  0  0  0  0  0  0  0  0  0.36492851D-19
 431 C2H5OH+     1  6  0  2  0  1  0  0  0  0  0  0  0  0  0.18436256D-16
 432 H3C4NH+     1  4  0  4  1  0  0  0  0  0  0  0  0  0  0.40558150D-17
 433 C5H3N+      1  3  0  5  1  0  0  0  0  0  0  0  0  0  0.90756465D-19
 434 C5H4+       1  4  0  5  0  0  0  0  0  0  0  0  0  0  0.99902499D-17
 435 HC7N+       1  1  0  7  1  0  0  0  0  0  0  0  0  0  0.86369244D-22
 436 C8H+        1  1  0  8  0  0  0  0  0  0  0  0  0  0  0.61013210D-24
 437 CH3OCH3+    1  6  0  2  0  1  0  0  0  0  0  0  0  0  0.65043689D-24
 438 H5C2O2+     1  5  0  2  0  2  0  0  0  0  0  0  0  0  0.77731859D-20
 439 HC7O+       1  1  0  7  0  1  0  0  0  0  0  0  0  0  0.25331984D-19
 440 C8N+        1  0  0  8  1  0  0  0  0  0  0  0  0  0  0.85967929D-25
 441 H2C6N+      1  2  0  6  1  0  0  0  0  0  0  0  0  0  0.25275218D-20
 442 C2H7+       1  7  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000D+00
 443 C10+        1  0  0 10  0  0  0  0  0  0  0  0  0  0  0.68916294D-26
 444 CH3OCH4+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0.75668948D-23
 445 C9H-       -1  1  0  9  0  0  0  0  0  0  0  0  0  0  0.29975850D-21
 446 C10-       -1  0  0 10  0  0  0  0  0  0  0  0  0  0  0.26314743D-23
 447 C7H2N+      1  2  0  7  1  0  0  0  0  0  0  0  0  0  0.20973741D-19
 448 C7H3+       1  3  0  7  0  0  0  0  0  0  0  0  0  0  0.37662098D-18
 449 C5H5+       1  5  0  5  0  0  0  0  0  0  0  0  0  0  0.46966130D-16
 450 C8H2+       1  2  0  8  0  0  0  0  0  0  0  0  0  0  0.11196531D-19
 451 C9H+        1  1  0  9  0  0  0  0  0  0  0  0  0  0  0.24463219D-21
 452 C2H5OH2+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0.60555211D-15
 453 C2H6CO+     1  6  0  3  0  1  0  0  0  0  0  0  0  0  0.54163613D-20
 454 C5H4N+      1  4  0  5  1  0  0  0  0  0  0  0  0  0  0.23661344D-17
 455 C6H4+       1  4  0  6  0  0  0  0  0  0  0  0  0  0  0.27663921D-17
 456 C9N+        1  0  0  9  1  0  0  0  0  0  0  0  0  0  0.10182172D-27
 457 HC8N+       1  1  0  8  1  0  0  0  0  0  0  0  0  0  0.45965671D-27
 458 C10H+       1  1  0 10  0  0  0  0  0  0  0  0  0  0  0.89080699D-24
 459 C10H-      -1  1  0 10  0  0  0  0  0  0  0  0  0  0  0.65320372D-24
 460 C8H3+       1  3  0  8  0  0  0  0  0  0  0  0  0  0  0.36378710D-21
 461 C9H2+       1  2  0  9  0  0  0  0  0  0  0  0  0  0  0.51484053D-22
 462 C3H6OH+     1  7  0  3  0  1  0  0  0  0  0  0  0  0  0.40611675D-19
 463 C4H7+       1  7  0  4  0  0  0  0  0  0  0  0  0  0  0.71744836D-19
 464 H3C6NH+     1  4  0  6  1  0  0  0  0  0  0  0  0  0  0.26056592D-20
 465 C6H5+       1  5  0  6  0  0  0  0  0  0  0  0  0  0  0.20045157D-20
 466 H3C7N+      1  3  0  7  1  0  0  0  0  0  0  0  0  0  0.66492322D-20
 467 C7H4+       1  4  0  7  0  0  0  0  0  0  0  0  0  0  0.72029690D-19
 468 C9HN+       1  1  0  9  1  0  0  0  0  0  0  0  0  0  0.11644551D-24
 469 C11+        1  0  0 11  0  0  0  0  0  0  0  0  0  0  0.80528287D-25
 470 HC9O+       1  1  0  9  0  1  0  0  0  0  0  0  0  0  0.14615845D-22
 471 C10N+       1  0  0 10  1  0  0  0  0  0  0  0  0  0  0.88236917D-28
 472 H2C8N+      1  2  0  8  1  0  0  0  0  0  0  0  0  0  0.11273483D-22
 473 C9H2N+      1  2  0  9  1  0  0  0  0  0  0  0  0  0  0.62309524D-23
 474 C9H3+       1  3  0  9  0  0  0  0  0  0  0  0  0  0  0.50060883D-22
 475 C10H2+      1  2  0 10  0  0  0  0  0  0  0  0  0  0  0.19735076D-25
 476 C7H5+       1  5  0  7  0  0  0  0  0  0  0  0  0  0  0.84251422D-19
 477 C8H4+       1  4  0  8  0  0  0  0  0  0  0  0  0  0  0.14276379D-20
 478 HC10N+      1  1  0 10  1  0  0  0  0  0  0  0  0  0  0.22361452D-31
 479 C6H7+       1  7  0  6  0  0  0  0  0  0  0  0  0  0  0.10378466D-17
 480 C9H4+       1  4  0  9  0  0  0  0  0  0  0  0  0  0  0.96200416D-23
 481 C8H4N+      1  4  0  8  1  0  0  0  0  0  0  0  0  0  0.23397322D-23
 482 C8H5+       1  5  0  8  0  0  0  0  0  0  0  0  0  0  0.29423871D-20
 483 C9H3N+      1  3  0  9  1  0  0  0  0  0  0  0  0  0  0.78331516D-23
 484 C10H3+      1  3  0 10  0  0  0  0  0  0  0  0  0  0  0.16902092D-24
 485 H2C10N+     1  2  0 10  1  0  0  0  0  0  0  0  0  0  0.82264251D-27
 486 C9H5+       1  5  0  9  0  0  0  0  0  0  0  0  0  0  0.85369420D-23
 487 GRAIN0      0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.60743891D-14
 488 GRAIN-     -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0.13154256D-11
 489 XH          0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.77316971D-13
