 Jspace =            1
    Gas temperature (K)  0.11E+02
 Total H density (cm-3)  0.20E+05
C6-         0.00000000D+00  0.77832624D-15  0.56428056D-14  0.22663636D-13  0.66588026D-13  0.15938274D-12  0.32831075D-12  0.60113913D-12  0.99942622D-12  0.15322232D-11  0.21929286D-11  0.38072622D-11  0.47026058D-11  0.56238485D-11  0.75063434D-11  0.84780065D-11  0.10578937D-10  0.13085246D-10  0.18175623D-10  0.22804148D-10  0.31970365D-10  0.43681657D-10  0.56854939D-10  0.72945541D-10  0.82214184D-10  0.81063628D-10  0.70800042D-10  0.56990358D-10  0.47025170D-10  0.40152039D-10  0.35819915D-10  0.33243990D-10  0.31186543D-10  0.29826881D-10  0.28738368D-10  0.27981641D-10  0.27483892D-10  0.27177998D-10  0.27051561D-10  0.27078641D-10  0.27230018D-10  0.27499010D-10  0.27856772D-10  0.28310062D-10  0.28801534D-10  0.29310320D-10  0.29814063D-10  0.30232467D-10  0.30496298D-10  0.30541334D-10  0.30302666D-10  0.29729141D-10  0.28797552D-10  0.27518243D-10  0.25869927D-10  0.23915492D-10  0.21698326D-10  0.19251330D-10  0.16642124D-10  0.13938664D-10  0.11248989D-10  0.86924021D-11  0.63754296D-11  0.43833749D-11  0.28242028D-11  0.17395206D-11  0.11039455D-11  0.73889308D-12  0.48005674D-12  0.29251081D-12  0.16732545D-12  0.90575018D-13  0.46675380D-13  0.22929081D-13  0.10844202D-13  0.50406078D-14  0.24170036D-14  0.12900364D-14  0.81898379D-15  0.61512088D-15  0.51402648D-15  0.45033924D-15  0.39998692D-15  0.35446591D-15  0.31092642D-15  0.26876454D-15  0.22815386D-15  0.18965048D-15  0.15389935D-15  0.12154498D-15  0.93149515D-16  0.69116007D-16  0.49598682D-16  0.34476361D-16  0.23337923D-16  0.15565408D-16  0.10441629D-16  0.72617892D-17  0.54105790D-17  0.44055279D-17  0.38999032D-17  0.37374984D-17  0.35965031D-17  0.35406295D-17  0.35207341D-17  0.35144584D-17  0.35127260D-17  0.35123126D-17  0.35122289D-17  0.35122147D-17  0.35122127D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17  0.35122125D-17
CH3CO+      0.00000000D+00  0.15358350D-16  0.52337447D-16  0.11203530D-15  0.19757293D-15  0.31210570D-15  0.45880799D-15  0.64073041D-15  0.86059052D-15  0.11206055D-14  0.14224496D-14  0.21563901D-14  0.25906348D-14  0.30715301D-14  0.41816944D-14  0.48168358D-14  0.62674337D-14  0.79946669D-14  0.11230143D-13  0.13927813D-13  0.19038952D-13  0.25838099D-13  0.34936567D-13  0.52062559D-13  0.77165964D-13  0.12385992D-12  0.19067149D-12  0.29505283D-12  0.41653230D-12  0.56875740D-12  0.75123142D-12  0.94335511D-12  0.11993559D-11  0.14741715D-11  0.18291251D-11  0.22445072D-11  0.27276061D-11  0.33255490D-11  0.40583402D-11  0.49044494D-11  0.59325899D-11  0.72372905D-11  0.88204451D-11  0.10883059D-10  0.13374202D-10  0.16440940D-10  0.20349037D-10  0.25054202D-10  0.30509508D-10  0.36801059D-10  0.43553253D-10  0.50611468D-10  0.57477519D-10  0.63601966D-10  0.68589717D-10  0.71779148D-10  0.72777403D-10  0.71355449D-10  0.67516484D-10  0.61528861D-10  0.53958851D-10  0.45546799D-10  0.37005087D-10  0.28885917D-10  0.21758642D-10  0.15934975D-10  0.11673748D-10  0.88679661D-11  0.70326157D-11  0.57412256D-11  0.47826972D-11  0.40558732D-11  0.34800945D-11  0.30005647D-11  0.25948842D-11  0.22516427D-11  0.19655247D-11  0.17324352D-11  0.15479574D-11  0.14055555D-11  0.12979926D-11  0.12170902D-11  0.11556831D-11  0.11079897D-11  0.10696949D-11  0.10379323D-11  0.10108033D-11  0.98718429D-12  0.96646357D-12  0.94840567D-12  0.93301578D-12  0.92040655D-12  0.91065960D-12  0.90370650D-12  0.89921997D-12  0.89663849D-12  0.89532280D-12  0.89473089D-12  0.89449647D-12  0.89441516D-12  0.89439054D-12  0.89438564D-12  0.89438289D-12  0.89438230D-12  0.89438217D-12  0.89438215D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438214D-12  0.89438213D-12  0.89438213D-12  0.89438213D-12  0.89438213D-12
C2H4+       0.00000000D+00  0.14964900D-12  0.25357441D-12  0.38253823D-12  0.53558768D-12  0.71167991D-12  0.90922123D-12  0.11256880D-11  0.13574941D-11  0.16002008D-11  0.18490298D-11  0.23481306D-11  0.25925989D-11  0.28320670D-11  0.32988049D-11  0.35298932D-11  0.40018802D-11  0.45107122D-11  0.54142583D-11  0.61633997D-11  0.76085797D-11  0.95680139D-11  0.12174154D-10  0.16786570D-10  0.22622488D-10  0.31011721D-10  0.39545489D-10  0.48721842D-10  0.56277678D-10  0.63408873D-10  0.70164094D-10  0.76069121D-10  0.82738286D-10  0.88869939D-10  0.95699722D-10  0.10258072D-09  0.10949727D-09  0.11688261D-09  0.12464616D-09  0.13233241D-09  0.14033821D-09  0.14897868D-09  0.15782621D-09  0.16743144D-09  0.17694592D-09  0.18637061D-09  0.19565131D-09  0.20370771D-09  0.20963349D-09  0.21260458D-09  0.21158693D-09  0.20584248D-09  0.19500472D-09  0.17935813D-09  0.15911666D-09  0.13591392D-09  0.11144710D-09  0.87414398D-10  0.65658103D-10  0.47422748D-10  0.33402007D-10  0.23481766D-10  0.16953536D-10  0.12916735D-10  0.10622281D-10  0.94134980D-11  0.87706839D-11  0.82472727D-11  0.76690302D-11  0.70912953D-11  0.65298466D-11  0.59005197D-11  0.51549031D-11  0.43473062D-11  0.35551873D-11  0.28308298D-11  0.22095993D-11  0.17079443D-11  0.13253377D-11  0.10468760D-11  0.85207895D-12  0.71844128D-12  0.62704939D-12  0.56355102D-12  0.51794245D-12  0.48384826D-12  0.45725028D-12  0.43575280D-12  0.41795608D-12  0.40310707D-12  0.39084547D-12  0.38101509D-12  0.37351271D-12  0.36818218D-12  0.36472831D-12  0.36272102D-12  0.36168513D-12  0.36121342D-12  0.36102468D-12  0.36095869D-12  0.36093861D-12  0.36093460D-12  0.36093235D-12  0.36093186D-12  0.36093176D-12  0.36093174D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12  0.36093173D-12
HC3NH+      0.00000000D+00  0.15115353D-17  0.50392777D-17  0.11078785D-16  0.21036343D-16  0.36954208D-16  0.61026216D-16  0.94964942D-16  0.13952943D-15  0.19440883D-15  0.25844760D-15  0.40772523D-15  0.49030562D-15  0.57738155D-15  0.76746289D-15  0.87381328D-15  0.11237421D-14  0.14533425D-14  0.22204613D-14  0.30497358D-14  0.51911053D-14  0.93823527D-14  0.17715569D-13  0.42602468D-13  0.10044648D-12  0.26247097D-12  0.56930288D-12  0.11175863D-11  0.17649467D-11  0.25330483D-11  0.33884938D-11  0.42395873D-11  0.53298129D-11  0.64662582D-11  0.78977878D-11  0.95317446D-11  0.11384396D-10  0.13614924D-10  0.16264876D-10  0.19223997D-10  0.22694022D-10  0.26927991D-10  0.31850287D-10  0.37963638D-10  0.44958173D-10  0.53053332D-10  0.62623085D-10  0.73118751D-10  0.83973206D-10  0.94842522D-10  0.10466763D-09  0.11305982D-09  0.11958045D-09  0.12429531D-09  0.12781152D-09  0.13080965D-09  0.13413085D-09  0.13844843D-09  0.14408317D-09  0.15113794D-09  0.15971795D-09  0.17042050D-09  0.18475264D-09  0.20522175D-09  0.23364113D-09  0.26765385D-09  0.29223711D-09  0.28400435D-09  0.23782634D-09  0.17228543D-09  0.11037926D-09  0.66099487D-10  0.39296043D-10  0.23514342D-10  0.14001521D-10  0.81782134D-11  0.46469557D-11  0.25569174D-11  0.13650598D-11  0.71399308D-12  0.37605160D-12  0.20779811D-12  0.12598777D-12  0.85308388D-13  0.63101670D-13  0.49087120D-13  0.38940059D-13  0.30990070D-13  0.24617851D-13  0.19592100D-13  0.15794491D-13  0.13101623D-13  0.11336607D-13  0.10276663D-13  0.96926761D-14  0.93955926D-14  0.92551626D-14  0.91931932D-14  0.91674636D-14  0.91572841D-14  0.91533740D-14  0.91523213D-14  0.91514984D-14  0.91511964D-14  0.91510906D-14  0.91510565D-14  0.91510467D-14  0.91510442D-14  0.91510437D-14  0.91510436D-14  0.91510436D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510435D-14  0.91510434D-14  0.91510434D-14  0.91510434D-14  0.91510434D-14
HC4S+       0.00000000D+00  0.82502469D-19  0.67951597D-18  0.30578111D-17  0.98192161D-17  0.25111364D-16  0.54213006D-16  0.10238975D-15  0.17332573D-15  0.26778774D-15  0.38317436D-15  0.65427206D-15  0.79726422D-15  0.93855285D-15  0.12082197D-14  0.13376374D-14  0.15986327D-14  0.18882362D-14  0.24506354D-14  0.29587218D-14  0.39879505D-14  0.53771394D-14  0.70875199D-14  0.95748689D-14  0.11718849D-13  0.13250560D-13  0.13888967D-13  0.15010606D-13  0.17333331D-13  0.21248419D-13  0.26668843D-13  0.32823514D-13  0.41467589D-13  0.51133644D-13  0.64021868D-13  0.79490159D-13  0.97815368D-13  0.12080092D-12  0.14923092D-12  0.18224737D-12  0.22250804D-12  0.27371698D-12  0.33595676D-12  0.41712549D-12  0.51513047D-12  0.63545943D-12  0.78778716D-12  0.96894861D-12  0.11751264D-11  0.14071128D-11  0.16491377D-11  0.18954680D-11  0.21310914D-11  0.23423924D-11  0.25226956D-11  0.26543761D-11  0.27232075D-11  0.27123406D-11  0.26043671D-11  0.23883908D-11  0.20708887D-11  0.16814097D-11  0.12665604D-11  0.87747361D-12  0.56745107D-12  0.36750615D-12  0.28140558D-12  0.25977624D-12  0.24619694D-12  0.22749875D-12  0.20522564D-12  0.17770391D-12  0.14403833D-12  0.10821367D-12  0.75397856D-13  0.48686795D-13  0.29170008D-13  0.16287694D-13  0.85703151D-14  0.43241093D-14  0.21602644D-14  0.11178506D-14  0.63438623D-15  0.41144899D-15  0.30378058D-15  0.24601657D-15  0.21020693D-15  0.18494276D-15  0.16553448D-15  0.14994922D-15  0.13722154D-15  0.12687478D-15  0.11868703D-15  0.11253891D-15  0.10824222D-15  0.10546851D-15  0.10380732D-15  0.10287528D-15  0.10238008D-15  0.10212941D-15  0.10200848D-15  0.10197015D-15  0.10193672D-15  0.10192316D-15  0.10191813D-15  0.10191647D-15  0.10191598D-15  0.10191585D-15  0.10191583D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15  0.10191582D-15
CH5+        0.00000000D+00  0.72895679D-13  0.11734381D-12  0.17212055D-12  0.23784836D-12  0.31535639D-12  0.40553099D-12  0.50916329D-12  0.62682289D-12  0.75879309D-12  0.90508404D-12  0.12398202D-11  0.14277765D-11  0.16292654D-11  0.20731461D-11  0.23160704D-11  0.28461021D-11  0.34388071D-11  0.44553014D-11  0.52227770D-11  0.65089090D-11  0.79390249D-11  0.94652732D-11  0.11513548D-10  0.13386534D-10  0.15291222D-10  0.16730424D-10  0.18052189D-10  0.19128650D-10  0.20218653D-10  0.21336331D-10  0.22363890D-10  0.23558024D-10  0.24677227D-10  0.25945546D-10  0.27248840D-10  0.28589314D-10  0.30060930D-10  0.31661025D-10  0.33307450D-10  0.35097249D-10  0.37125322D-10  0.39318912D-10  0.41856013D-10  0.44565755D-10  0.47510124D-10  0.50798601D-10  0.54239713D-10  0.57679962D-10  0.61046583D-10  0.64019064D-10  0.66410069D-10  0.67902384D-10  0.68222281D-10  0.67120772D-10  0.64441332D-10  0.60185718D-10  0.54483476D-10  0.47695015D-10  0.40297042D-10  0.32888823D-10  0.26002661D-10  0.19964244D-10  0.14881954D-10  0.10851384D-10  0.79129608D-11  0.62361006D-11  0.56433794D-11  0.55835754D-11  0.57725279D-11  0.60725266D-11  0.62841004D-11  0.62594574D-11  0.60246752D-11  0.56685489D-11  0.52600626D-11  0.48474375D-11  0.44616277D-11  0.41197179D-11  0.38269003D-11  0.35825334D-11  0.33808503D-11  0.32151187D-11  0.30785275D-11  0.29647890D-11  0.28690379D-11  0.27874566D-11  0.27174846D-11  0.26574942D-11  0.26066095D-11  0.25644214D-11  0.25307114D-11  0.25051912D-11  0.24872851D-11  0.24758826D-11  0.24693915D-11  0.24661114D-11  0.24646458D-11  0.24640686D-11  0.24638695D-11  0.24638096D-11  0.24637978D-11  0.24637912D-11  0.24637898D-11  0.24637896D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11  0.24637895D-11
C4H2+       0.00000000D+00  0.45524685D-12  0.12102892D-11  0.25392928D-11  0.45458221D-11  0.72334206D-11  0.10483334D-10  0.14065553D-10  0.17683098D-10  0.21035251D-10  0.23877670D-10  0.27536291D-10  0.28344280D-10  0.28580177D-10  0.27827124D-10  0.27075317D-10  0.25283984D-10  0.23494251D-10  0.21300308D-10  0.20251859D-10  0.19242412D-10  0.18755699D-10  0.18645436D-10  0.19029376D-10  0.20289102D-10  0.23822437D-10  0.29785762D-10  0.38858000D-10  0.48064044D-10  0.57747165D-10  0.67513062D-10  0.76460973D-10  0.87060657D-10  0.97299288D-10  0.10927920D-09  0.12197520D-09  0.13538326D-09  0.15043254D-09  0.16709085D-09  0.18445701D-09  0.20350411D-09  0.22521056D-09  0.24875478D-09  0.27598160D-09  0.30495183D-09  0.33616717D-09  0.37052157D-09  0.40567882D-09  0.43982952D-09  0.47221542D-09  0.50016793D-09  0.52298215D-09  0.53937894D-09  0.54872981D-09  0.55065207D-09  0.54412232D-09  0.52786825D-09  0.49995307D-09  0.45880204D-09  0.40395847D-09  0.33787732D-09  0.26597773D-09  0.19518031D-09  0.13210053D-09  0.83319990D-10  0.52222125D-10  0.38727118D-10  0.35675200D-10  0.35503767D-10  0.35447704D-10  0.33560923D-10  0.28697683D-10  0.22108438D-10  0.15701362D-10  0.10460456D-10  0.65794950D-11  0.39226577D-11  0.22246053D-11  0.12090023D-11  0.63803233D-12  0.33678791D-12  0.18591117D-12  0.11324676D-12  0.78542580D-13  0.61227516D-13  0.51683017D-13  0.45674549D-13  0.41432221D-13  0.38210446D-13  0.35677671D-13  0.33671234D-13  0.32102577D-13  0.30916221D-13  0.30068160D-13  0.29507602D-13  0.29170851D-13  0.28988517D-13  0.28899541D-13  0.28860076D-13  0.28843918D-13  0.28837666D-13  0.28835997D-13  0.28834709D-13  0.28834244D-13  0.28834082D-13  0.28834031D-13  0.28834016D-13  0.28834012D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13  0.28834011D-13
C5H+        0.00000000D+00  0.54172028D-13  0.15896495D-12  0.34967490D-12  0.63515215D-12  0.10024264D-11  0.14170445D-11  0.18310287D-11  0.21957050D-11  0.24741515D-11  0.26484379D-11  0.27040514D-11  0.26235564D-11  0.25019591D-11  0.22125928D-11  0.20713642D-11  0.18303534D-11  0.16585002D-11  0.15236410D-11  0.15004881D-11  0.15394490D-11  0.16416170D-11  0.17874215D-11  0.20403065D-11  0.23999345D-11  0.31729818D-11  0.45161362D-11  0.68305258D-11  0.94673508D-11  0.12476103D-10  0.15691573D-10  0.18767708D-10  0.22554787D-10  0.26345564D-10  0.30926574D-10  0.35929127D-10  0.41351334D-10  0.47577072D-10  0.54605276D-10  0.62048470D-10  0.70310163D-10  0.79806622D-10  0.90156618D-10  0.10212703D-09  0.11478529D-09  0.12821934D-09  0.14257177D-09  0.15648875D-09  0.16879082D-09  0.17860008D-09  0.18447537D-09  0.18572358D-09  0.18184438D-09  0.17296458D-09  0.15917525D-09  0.14137599D-09  0.12051578D-09  0.97643320D-10  0.74380277D-10  0.52484884D-10  0.33829729D-10  0.19642137D-10  0.10103426D-10  0.45144090D-11  0.18097151D-11  0.78951914D-12  0.57145342D-12  0.63939499D-12  0.76261213D-12  0.87353988D-12  0.92618812D-12  0.86330202D-12  0.69624256D-12  0.49789520D-12  0.32465555D-12  0.19623895D-12  0.11135699D-12  0.59980393D-13  0.31070484D-13  0.15721582D-13  0.79903380D-14  0.42455794D-14  0.24879431D-14  0.16743559D-14  0.12897341D-14  0.10944353D-14  0.98171964D-15  0.90632439D-15  0.84919924D-15  0.80207476D-15  0.76119488D-15  0.72504011D-15  0.69345398D-15  0.66706291D-15  0.64648449D-15  0.63169805D-15  0.62190892D-15  0.61589811D-15  0.61244646D-15  0.61058604D-15  0.60964575D-15  0.60933948D-15  0.60906798D-15  0.60895636D-15  0.60891473D-15  0.60890087D-15  0.60889680D-15  0.60889576D-15  0.60889554D-15  0.60889550D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15  0.60889549D-15
CH3CN+      0.00000000D+00  0.76733416D-17  0.17827994D-16  0.35222792D-16  0.62735373D-16  0.10398452D-15  0.16340307D-15  0.24620073D-15  0.35819892D-15  0.50557285D-15  0.69458788D-15  0.12222954D-14  0.15735098D-14  0.19920620D-14  0.30653972D-14  0.37422574D-14  0.54534781D-14  0.77932956D-14  0.13103400D-13  0.18507440D-13  0.31294292D-13  0.53498204D-13  0.91940088D-13  0.18679519D-12  0.36187658D-12  0.73886921D-12  0.12961532D-11  0.21050636D-11  0.29239557D-11  0.37973729D-11  0.46938388D-11  0.55286029D-11  0.65321262D-11  0.75136589D-11  0.86727245D-11  0.99075898D-11  0.11211857D-10  0.12667021D-10  0.14256050D-10  0.15876937D-10  0.17601266D-10  0.19485976D-10  0.21421558D-10  0.23505349D-10  0.25524354D-10  0.27447224D-10  0.29218573D-10  0.30584489D-10  0.31360984D-10  0.31407111D-10  0.30622733D-10  0.28984915D-10  0.26583856D-10  0.23608330D-10  0.20187943D-10  0.16636864D-10  0.13193993D-10  0.10044657D-10  0.73570667D-11  0.52063882D-11  0.36048108D-11  0.24878463D-11  0.17469085D-11  0.12712359D-11  0.97905532D-12  0.80361179D-12  0.69634879D-12  0.61563934D-12  0.54114168D-12  0.47285934D-12  0.41061266D-12  0.34935839D-12  0.28731296D-12  0.22804219D-12  0.17534739D-12  0.13096861D-12  0.95528135D-13  0.68621109D-13  0.49125611D-13  0.35463795D-13  0.26084949D-13  0.19606485D-13  0.15012673D-13  0.11620280D-13  0.90042977D-14  0.69264400D-14  0.52536608D-14  0.39153337D-14  0.28683464D-14  0.20792253D-14  0.15136666D-14  0.11328469D-14  0.89436537D-15  0.75671063D-15  0.68379008D-15  0.64842177D-15  0.63275622D-15  0.62645500D-15  0.62417063D-15  0.62343256D-15  0.62322239D-15  0.62318270D-15  0.62316169D-15  0.62315761D-15  0.62315693D-15  0.62315683D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315681D-15  0.62315681D-15  0.62315681D-15  0.62315682D-15  0.62315682D-15  0.62315682D-15  0.62315681D-15  0.62315681D-15  0.62315681D-15  0.62315681D-15
c-C3H3+     0.00000000D+00  0.12049933D-11  0.23847646D-11  0.39824264D-11  0.59185705D-11  0.80546122D-11  0.10215013D-10  0.12220371D-10  0.13920422D-10  0.15217030D-10  0.16072184D-10  0.16561208D-10  0.16325834D-10  0.15876676D-10  0.14624442D-10  0.13933294D-10  0.12602380D-10  0.11462988D-10  0.10227237D-10  0.97174067D-11  0.93712893D-11  0.94577994D-11  0.99152922D-11  0.11042013D-10  0.12730720D-10  0.15566083D-10  0.18938841D-10  0.23062556D-10  0.26752379D-10  0.30391236D-10  0.33942395D-10  0.37141353D-10  0.40888132D-10  0.44477978D-10  0.48657854D-10  0.53080290D-10  0.57759590D-10  0.63040585D-10  0.68941085D-10  0.75171194D-10  0.82112880D-10  0.90178242D-10  0.99130106D-10  0.10977449D-09  0.12149435D-09  0.13467080D-09  0.15001784D-09  0.16699300D-09  0.18532463D-09  0.20545932D-09  0.22676360D-09  0.24984309D-09  0.27475269D-09  0.30171526D-09  0.33199977D-09  0.36537303D-09  0.40184242D-09  0.44099831D-09  0.48106403D-09  0.51943023D-09  0.55237699D-09  0.57626099D-09  0.58861524D-09  0.58860552D-09  0.57696873D-09  0.55373548D-09  0.51293697D-09  0.44690249D-09  0.36318104D-09  0.27626430D-09  0.19805202D-09  0.13640146D-09  0.91907870D-10  0.60677119D-10  0.39077669D-10  0.24377032D-10  0.14659548D-10  0.84760580D-11  0.47263479D-11  0.25685247D-11  0.13990984D-11  0.79794797D-12  0.50201247D-12  0.35856990D-12  0.28658927D-12  0.24696723D-12  0.22206968D-12  0.20442599D-12  0.19089783D-12  0.18012931D-12  0.17149725D-12  0.16469191D-12  0.15952628D-12  0.15583667D-12  0.15340983D-12  0.15196677D-12  0.15120000D-12  0.15083782D-12  0.15068552D-12  0.15062813D-12  0.15060843D-12  0.15060380D-12  0.15060063D-12  0.15059965D-12  0.15059934D-12  0.15059925D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059922D-12  0.15059921D-12  0.15059921D-12  0.15059921D-12  0.15059921D-12
l-C3H3+     0.00000000D+00  0.12049929D-11  0.23847637D-11  0.39824246D-11  0.59185673D-11  0.80546071D-11  0.10215006D-10  0.12220361D-10  0.13920410D-10  0.15217014D-10  0.16072166D-10  0.16561186D-10  0.16325810D-10  0.15876652D-10  0.14624417D-10  0.13933268D-10  0.12602356D-10  0.11462966D-10  0.10227221D-10  0.97173983D-11  0.93713008D-11  0.94578468D-11  0.99154004D-11  0.11042260D-10  0.12731191D-10  0.15566957D-10  0.18940209D-10  0.23064526D-10  0.26754875D-10  0.30394234D-10  0.33945866D-10  0.37145236D-10  0.40892477D-10  0.44482743D-10  0.48663078D-10  0.53085963D-10  0.57765691D-10  0.63047108D-10  0.68947998D-10  0.75178421D-10  0.82120335D-10  0.90185790D-10  0.99137536D-10  0.10978146D-09  0.12150039D-09  0.13467524D-09  0.15001962D-09  0.16699081D-09  0.18531694D-09  0.20544428D-09  0.22673978D-09  0.24980961D-09  0.27471055D-09  0.30166865D-09  0.33195838D-09  0.36535583D-09  0.40188362D-09  0.44115854D-09  0.48144647D-09  0.52020496D-09  0.55380205D-09  0.57868885D-09  0.59246245D-09  0.59422974D-09  0.58425105D-09  0.56140050D-09  0.51853371D-09  0.44936584D-09  0.36365451D-09  0.27588425D-09  0.19745964D-09  0.13588996D-09  0.91533559D-10  0.60415529D-10  0.38899713D-10  0.24259458D-10  0.14583946D-10  0.84284266D-11  0.46965525D-11  0.25496600D-11  0.13866695D-11  0.78920328D-12  0.49534103D-12  0.35307071D-12  0.28177695D-12  0.24258355D-12  0.21797705D-12  0.20054881D-12  0.18719227D-12  0.17656709D-12  0.16805663D-12  0.16135281D-12  0.15626818D-12  0.15263863D-12  0.15025224D-12  0.14883345D-12  0.14807954D-12  0.14772332D-12  0.14757345D-12  0.14751692D-12  0.14749748D-12  0.14749291D-12  0.14748978D-12  0.14748880D-12  0.14748849D-12  0.14748840D-12  0.14748838D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12  0.14748837D-12
C5N+        0.00000000D+00  0.72074357D-18  0.22315893D-17  0.50876847D-17  0.94800309D-17  0.15248773D-16  0.21872655D-16  0.28587853D-16  0.34594970D-16  0.39268185D-16  0.42283788D-16  0.43551259D-16  0.42391911D-16  0.40535568D-16  0.35994473D-16  0.33749971D-16  0.29896743D-16  0.27138909D-16  0.24979892D-16  0.24622698D-16  0.25287225D-16  0.26983912D-16  0.29394241D-16  0.33565749D-16  0.39489683D-16  0.52213359D-16  0.74312445D-16  0.11238048D-15  0.15573609D-15  0.20518315D-15  0.25799619D-15  0.30849040D-15  0.37061608D-15  0.43276146D-15  0.50780789D-15  0.58969236D-15  0.67836481D-15  0.78007123D-15  0.89474645D-15  0.10160258D-14  0.11504357D-14  0.13046594D-14  0.14724000D-14  0.16659308D-14  0.18699831D-14  0.20857640D-14  0.23151896D-14  0.25361215D-14  0.27293352D-14  0.28803962D-14  0.29664099D-14  0.29764516D-14  0.29032931D-14  0.27500131D-14  0.25188850D-14  0.22256909D-14  0.18865832D-14  0.15190172D-14  0.11491760D-14  0.80470633D-15  0.51427903D-15  0.29576555D-15  0.15049683D-15  0.66398892D-16  0.26219036D-16  0.11227527D-16  0.79411209D-17  0.86409635D-17  0.99801984D-17  0.11033497D-16  0.11260613D-16  0.10078668D-16  0.77824933D-17  0.53078638D-17  0.32856865D-17  0.18750198D-17  0.99805403D-18  0.50043917D-18  0.23917863D-18  0.11047721D-18  0.50633028D-19  0.23913097D-19  0.12249684D-19  0.70697559D-20  0.45680804D-20  0.31722556D-20  0.22661307D-20  0.16194949D-20  0.11432345D-20  0.79660270D-21  0.55374583D-21  0.39269989D-21  0.29262869D-21  0.23462501D-21  0.20314778D-21  0.18702592D-21  0.17915895D-21  0.17546845D-21  0.17378694D-21  0.17303673D-21  0.17270781D-21  0.17260941D-21  0.17252644D-21  0.17249368D-21  0.17248172D-21  0.17247778D-21  0.17247662D-21  0.17247633D-21  0.17247626D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21  0.17247625D-21
